node_id,node_x,node_y,from_segment_id,to_segment_id,from_original_edge_id,to_original_edge_id,from_fclass,to_fclass,from_name,to_name,from_ref,to_ref,from_bridge,to_bridge,from_tunnel,to_tunnel,from_layer,to_layer,turn_angle_deg,same_nonempty_name_or_ref,review_decision,formal_graph_repaired
285017,671771.161,3556911.296,1314426119_000001,1324424654_000004,1314426119,1324424654,service,service,,,,,True,False,False,False,1.0,0.0,78.25785259414933,False,suspicious_grade_jump,False
285017,671771.161,3556911.296,1314426119_000001,1324424654_000005,1314426119,1324424654,service,service,,,,,True,False,False,False,1.0,0.0,92.04618776060391,False,suspicious_grade_jump,False
287272,674177.412,3559306.111,1315755295_000001,1315755299_000006,1315755295,1315755299,service,service,,,,,True,False,False,False,0.0,0.0,54.3196177518657,False,suspicious_grade_jump,False
287791,662234.861,3564463.479,1316175147_000013,1316175148_000001,1316175147,1316175148,footway,footway,,,,,False,True,False,False,0.0,1.0,58.08688046302073,False,suspicious_grade_jump,False
287811,661558.326,3564770.106,1316175156_000001,1498513298_000001,1316175156,1498513298,service,footway,,,,,False,False,False,True,0.0,-1.0,69.00148168476439,False,suspicious_grade_jump,False
287811,661558.326,3564770.106,1316175156_000002,1498513298_000001,1316175156,1498513298,service,footway,,,,,False,False,False,True,0.0,-1.0,111.00441926770728,False,suspicious_grade_jump,False
287879,668155.727,3550725.455,1317129229_000002,1317130219_000006,1317129229,1317130219,footway,footway,,环湖路,,,True,False,False,False,0.0,0.0,86.55655011070209,False,suspicious_grade_jump,False
287879,668155.727,3550725.455,1317129229_000002,1317130219_000007,1317129229,1317130219,footway,footway,,环湖路,,,True,False,False,False,0.0,0.0,93.47605013195397,False,suspicious_grade_jump,False
288184,663826.376,3544733.666,1322887734_000001,1322887736_000001,1322887734,1322887736,steps,footway,,,,,False,False,False,True,0.0,-1.0,115.39442429171527,False,suspicious_grade_jump,False
288944,680234.507,3552278.708,1328307459_000002,1328307462_000001,1328307459,1328307462,steps,path,,,,,False,False,False,True,0.0,-1.0,92.88031833222094,False,suspicious_grade_jump,False
288944,680234.507,3552278.708,1328307459_000003,1328307462_000001,1328307459,1328307462,steps,path,,,,,False,False,False,True,0.0,-1.0,72.25891435021022,False,suspicious_grade_jump,False
288949,680266.576,3552235.735,1328307460_000002,1328307461_000001,1328307460,1328307461,steps,path,,,,,False,False,False,True,0.0,-1.0,82.09538656236988,False,suspicious_grade_jump,False
288949,680266.576,3552235.735,1328307460_000003,1328307461_000001,1328307460,1328307461,steps,path,,,,,False,False,False,True,0.0,-1.0,97.96623526706863,False,suspicious_grade_jump,False
291036,663846.977,3546049.632,1342304797_p1_000001,1342309024_000020,1342304797_p1,1342309024,footway,footway,,,,,False,False,False,False,1.0,0.0,155.87587973443286,False,suspicious_grade_jump,False
291070,663797.925,3545947.298,1342304805_000002,1342309026_000001,1342304805,1342309026,footway,footway,,,,,False,False,False,False,1.0,0.0,88.0686329834666,False,suspicious_grade_jump,False
291070,663797.925,3545947.298,1342304805_000003,1342309026_000001,1342304805,1342309026,footway,footway,,,,,False,False,False,False,1.0,0.0,91.93738965762738,False,suspicious_grade_jump,False
291784,674005.475,3546306.768,1353842755_000003,1353842757_000004,1353842755,1353842757,footway,footway,,,,,False,False,True,False,-1.0,0.0,174.36775963057428,False,suspicious_grade_jump,False
291832,668109.036,3546650.384,1353846217_000001,1524278923_000003,1353846217,1524278923,footway,footway,,,,,False,False,True,False,0.0,0.0,179.81418758660098,False,suspicious_grade_jump,False
299710,678383.978,3552621.027,1388966008_000001,1388966010_000004,1388966008,1388966010,service,service,,,,,True,False,False,False,1.0,0.0,87.70780335363288,False,suspicious_grade_jump,False
299710,678383.978,3552621.027,1388966008_000001,1388966010_000005,1388966008,1388966010,service,service,,,,,True,False,False,False,1.0,0.0,92.2950830568394,False,suspicious_grade_jump,False
299711,678369.212,3552639.366,1388966008_000001,1388966014_000005,1388966008,1388966014,service,service,,,,,True,False,False,False,1.0,0.0,93.17180361952549,False,suspicious_grade_jump,False
299711,678369.212,3552639.366,1388966008_000001,1388966014_000006,1388966008,1388966014,service,service,,,,,True,False,False,False,1.0,0.0,86.82063682384229,False,suspicious_grade_jump,False
299712,678317.416,3552571.694,1388966009_000001,1388966010_000006,1388966009,1388966010,service,service,,,,,True,False,False,False,1.0,0.0,87.20663108593796,False,suspicious_grade_jump,False
299712,678317.416,3552571.694,1388966009_000001,1388966010_000007,1388966009,1388966010,service,service,,,,,True,False,False,False,1.0,0.0,90.94730491485468,False,suspicious_grade_jump,False
299713,678301.672,3552590.904,1388966009_000001,1388966014_000007,1388966009,1388966014,service,service,,,,,True,False,False,False,1.0,0.0,93.67653784897811,False,suspicious_grade_jump,False
299713,678301.672,3552590.904,1388966009_000001,1388966014_000008,1388966009,1388966014,service,service,,,,,True,False,False,False,1.0,0.0,86.31608749378773,False,suspicious_grade_jump,False
301204,668118.967,3544662.701,1395657083_000013,1395658266_000001,1395657083,1395658266,footway,footway,,,,,False,False,False,False,0.0,-1.0,89.90196833012818,False,suspicious_grade_jump,False
301204,668118.967,3544662.701,1395657083_000014,1395658266_000001,1395657083,1395658266,footway,footway,,,,,False,False,False,False,0.0,-1.0,89.80110678328754,False,suspicious_grade_jump,False
301213,668114.015,3544627.254,1395657084_000005,1395658266_000007,1395657084,1395658266,footway,footway,,,,,False,False,False,False,0.0,-1.0,73.48142443854081,False,suspicious_grade_jump,False
301213,668114.015,3544627.254,1395657084_000006,1395658266_000007,1395657084,1395658266,footway,footway,,,,,False,False,False,False,0.0,-1.0,106.45650662166084,False,suspicious_grade_jump,False
302013,682261.035,3553468.284,1410218528_000033,1411347532_000001,1410218528,1411347532,service,footway,,,,,False,True,False,False,0.0,1.0,90.39443206976864,False,suspicious_grade_jump,False
302013,682261.035,3553468.284,1410218528_000034,1411347532_000001,1410218528,1411347532,service,footway,,,,,False,True,False,False,0.0,1.0,89.65054471587268,False,suspicious_grade_jump,False
302015,682279.696,3553480.529,1410218528_000035,1411347533_000001,1410218528,1411347533,service,footway,,,,,False,True,False,False,0.0,1.0,89.7847930165298,False,suspicious_grade_jump,False
302015,682279.696,3553480.529,1410218528_000036,1411347533_000001,1410218528,1411347533,service,footway,,,,,False,True,False,False,0.0,1.0,90.24536053396656,False,suspicious_grade_jump,False
302342,682850.394,3553740.44,1411419600_000015,1411419612_000050,1411419600,1411419612,footway,footway,,,,,True,False,False,False,1.0,0.0,81.0466753780169,False,suspicious_grade_jump,False
303535,681863.24,3552340.878,1412091331_000003,1412172565_000001,1412091331,1412172565,footway,footway,,,,,False,True,False,False,0.0,1.0,82.51859042536144,False,suspicious_grade_jump,False
303883,680746.143,3551895.965,1412731602_000007,1412731710_000006,1412731602,1412731710,footway,footway,,,,,False,True,False,False,0.0,1.0,59.456823039555566,False,suspicious_grade_jump,False
303883,680746.143,3551895.965,1412731602_000008,1412731710_000006,1412731602,1412731710,footway,footway,,,,,False,True,False,False,0.0,1.0,120.56128920191158,False,suspicious_grade_jump,False
303894,680736.066,3551775.464,1412731602_000018,1412731709_000010,1412731602,1412731709,footway,footway,,,,,False,True,False,False,0.0,1.0,90.2655739929894,False,suspicious_grade_jump,False
303894,680736.066,3551775.464,1412731602_000019,1412731709_000010,1412731602,1412731709,footway,footway,,,,,False,True,False,False,0.0,1.0,89.8446171420498,False,suspicious_grade_jump,False
303903,680819.62,3551712.068,1412731606_000001,1412731708_000006,1412731606,1412731708,footway,footway,,,,,False,True,False,False,0.0,1.0,97.06096397333201,False,suspicious_grade_jump,False
303999,680311.703,3552182.556,1412731640_000001,1412731691_p1_000020,1412731640,1412731691_p1,service,service,,,,,True,False,False,False,1.0,0.0,89.511577272498,False,suspicious_grade_jump,False
303999,680311.703,3552182.556,1412731640_000001,1412731691_p1_000021,1412731640,1412731691_p1,service,service,,,,,True,False,False,False,1.0,0.0,90.43725562349232,False,suspicious_grade_jump,False
304001,680282.562,3552226.535,1412731640_000002,1412731642_000008,1412731640,1412731642,service,primary_link,,,,,True,False,False,False,1.0,0.0,89.6831449142078,False,suspicious_grade_jump,False
304001,680282.562,3552226.535,1412731640_000002,1412731642_000009,1412731640,1412731642,service,primary_link,,,,,True,False,False,False,1.0,0.0,90.09449135396514,False,suspicious_grade_jump,False
304002,680263.812,3552214.259,1412731641_000001,1412731642_000007,1412731641,1412731642,service,primary_link,,,,,True,False,False,False,1.0,0.0,89.32808846589077,False,suspicious_grade_jump,False
304002,680263.812,3552214.259,1412731641_000001,1412731642_000008,1412731641,1412731642,service,primary_link,,,,,True,False,False,False,1.0,0.0,90.65261442138232,False,suspicious_grade_jump,False
304004,680293.176,3552170.505,1412731641_000002,1412731691_p1_000023,1412731641,1412731691_p1,service,service,,,,,True,False,False,False,1.0,0.0,89.1557147916018,False,suspicious_grade_jump,False
304004,680293.176,3552170.505,1412731641_000002,1412731691_p1_000024,1412731641,1412731691_p1,service,service,,,,,True,False,False,False,1.0,0.0,90.8232589617849,False,suspicious_grade_jump,False
304398,680794.207,3551923.824,1412731711_000029,1412731712_000032,1412731711,1412731712,footway,footway,,,,,False,True,False,False,0.0,1.0,110.27559968546822,False,suspicious_grade_jump,False
304398,680794.207,3551923.824,1412731711_000030,1412731712_000032,1412731711,1412731712,footway,footway,,,,,False,True,False,False,0.0,1.0,61.78742468510635,False,suspicious_grade_jump,False
306008,684873.214,3543892.717,1418361600_000001,1418361608_000018,1418361600,1418361608,footway,footway,,,,,False,True,False,False,0.0,0.0,94.07204079874855,False,suspicious_grade_jump,False
306008,684873.214,3543892.717,1418361600_000001,1418361608_000019,1418361600,1418361608,footway,footway,,,,,False,True,False,False,0.0,0.0,57.85105387594404,False,suspicious_grade_jump,False
306024,685078.182,3544078.666,1418361600_000016,1418361608_000031,1418361600,1418361608,footway,footway,,,,,False,True,False,False,0.0,0.0,129.90881234840498,False,suspicious_grade_jump,False
307239,678469.037,3551390.812,1419152243_000001,1419152265_000001,1419152243,1419152265,service,service,,,,,False,True,False,False,0.0,1.0,86.11944417169715,False,suspicious_grade_jump,False
307501,678521.854,3570101.709,1420189320_000002,1420189322_000001,1420189320,1420189322,footway,steps,,,,,False,False,False,False,-1.0,0.0,96.57359967512714,False,suspicious_grade_jump,False
307501,678521.854,3570101.709,1420189320_000003,1420189322_000001,1420189320,1420189322,footway,steps,,,,,False,False,False,False,-1.0,0.0,109.24220354103299,False,suspicious_grade_jump,False
307504,678482.895,3570089.853,1420189320_000005,1420189324_000001,1420189320,1420189324,footway,steps,,,,,False,False,False,False,-1.0,0.0,91.03283303095886,False,suspicious_grade_jump,False
307504,678482.895,3570089.853,1420189320_000005,1420189325_000001,1420189320,1420189325,footway,steps,,,,,False,False,False,False,-1.0,0.0,91.81205747958123,False,suspicious_grade_jump,False
308024,662332.271,3564401.574,1421104668_000001,1421104670_000004,1421104668,1421104670,steps,footway,,,,,False,True,False,False,0.0,1.0,88.88754960714422,False,suspicious_grade_jump,False
308024,662332.271,3564401.574,1421104670_000004,1422416014_000001,1421104670,1422416014,footway,footway,,,,,True,False,False,False,1.0,0.0,179.87403328895942,False,suspicious_grade_jump,False
308036,662226.049,3564423.803,1421104670_000001,1421115776_000001,1421104670,1421115776,footway,steps,,,,,True,False,False,False,1.0,0.0,94.29200930799689,False,suspicious_grade_jump,False
308037,662228.395,3564423.309,1421104670_000001,1424977471_000001,1421104670,1424977471,footway,steps,,,,,True,False,False,False,1.0,0.0,85.97961085995534,False,suspicious_grade_jump,False
308037,662228.395,3564423.309,1421104670_000002,1424977471_000001,1421104670,1424977471,footway,steps,,,,,True,False,False,False,1.0,0.0,93.947107926578,False,suspicious_grade_jump,False
308138,663064.814,3564054.821,1421111633_000005,1421111634_000001,1421111633,1421111634,footway,footway,,,,,True,False,False,False,1.0,0.0,76.37240575286184,False,suspicious_grade_jump,False
308146,663140.063,3563842.579,1421111642_000001,1502800211_000001,1421111642,1502800211,footway,footway,,,,,False,True,False,False,0.0,1.0,48.367833779665716,False,suspicious_grade_jump,False
308256,662099.467,3563548.747,1421123696_000002,1421123697_000001,1421123696,1421123697,steps,steps,,,,,True,False,False,False,0.0,0.0,84.26283343085716,False,suspicious_grade_jump,False
308256,662099.467,3563548.747,1421123696_000002,1421123698_000001,1421123696,1421123698,steps,steps,,,,,True,False,False,False,0.0,0.0,80.39911700614915,False,suspicious_grade_jump,False
308327,662642.522,3565767.318,1421294387_000002,1421543811_000001,1421294387,1421543811,footway,steps,,,,,True,False,False,False,1.0,0.0,89.38794743655507,False,suspicious_grade_jump,False
308327,662642.522,3565767.318,1421294387_000002,1422416758_000001,1421294387,1422416758,footway,footway,,,,,True,False,False,False,1.0,0.0,179.98524176267688,False,suspicious_grade_jump,False
308959,663073.621,3563759.579,1422413695_000001,1422413711_000014,1422413695,1422413711,footway,footway,,,,,True,False,False,False,1.0,0.0,145.66543270576594,False,suspicious_grade_jump,False
310244,660526.247,3566392.596,1425305106_000001,1425305109_000001,1425305106,1425305109,unclassified,service,,,,,False,True,False,False,0.0,1.0,88.91864665112602,False,suspicious_grade_jump,False
310244,660526.247,3566392.596,1425305109_000001,1425305110_000001,1425305109,1425305110,service,service,,,,,True,False,False,False,1.0,0.0,100.21332265271903,False,suspicious_grade_jump,False
310266,660345.576,3566481.078,1425305105_000001,1425305106_000005,1425305105,1425305106,unclassified,unclassified,,,,,True,False,False,False,1.0,0.0,91.7159415601515,False,suspicious_grade_jump,False
310266,660345.576,3566481.078,1425305105_000001,1425305106_000006,1425305105,1425305106,unclassified,unclassified,,,,,True,False,False,False,1.0,0.0,56.63477654538038,False,suspicious_grade_jump,False
312067,661226.979,3539301.669,1427849140_000002,1427849143_000001,1427849140,1427849143,service,service,,,,,False,False,False,False,0.0,-1.0,49.0645127818614,False,suspicious_grade_jump,False
312067,661226.979,3539301.669,1427849140_000003,1427849143_000001,1427849140,1427849143,service,service,,,,,False,False,False,False,0.0,-1.0,130.9346523148698,False,suspicious_grade_jump,False
312084,661407.396,3539408.345,1427849141_000014,1427849144_000001,1427849141,1427849144,service,service,,,,,False,False,False,False,-1.0,0.0,99.49780473938499,False,suspicious_grade_jump,False
312084,661407.396,3539408.345,1427849141_000015,1427849144_000001,1427849141,1427849144,service,service,,,,,False,False,False,False,-1.0,0.0,80.51772934585063,False,suspicious_grade_jump,False
312101,661402.091,3539297.813,1427849143_000004,1427849145_000001,1427849143,1427849145,service,service,,,,,False,False,False,False,-1.0,0.0,122.14973601980891,False,suspicious_grade_jump,False
312104,661471.538,3539373.574,1427849143_000007,1427849144_000006,1427849143,1427849144,service,service,,,,,False,False,False,False,-1.0,0.0,91.77455466955446,False,suspicious_grade_jump,False
312104,661471.538,3539373.574,1427849143_000008,1427849144_000006,1427849143,1427849144,service,service,,,,,False,False,False,False,-1.0,0.0,88.2128464626583,False,suspicious_grade_jump,False
312150,661583.474,3539328.314,1427849150_000009,1460838330_000013,1427849150,1460838330,residential,service,,,,,False,False,False,False,0.0,-1.0,85.68012013959981,False,suspicious_grade_jump,False
312150,661583.474,3539328.314,1427849150_000010,1460838330_000013,1427849150,1460838330,residential,service,,,,,False,False,False,False,0.0,-1.0,94.3198242442891,False,suspicious_grade_jump,False
312162,661217.796,3539818.4,1427849151_000011,1427965240_p1_000001,1427849151,1427965240_p1,residential,service,宜悦街,,,,False,False,False,False,0.0,-1.0,48.05085823078031,False,suspicious_grade_jump,False
312162,661217.796,3539818.4,1427849151_000012,1427965240_p1_000001,1427849151,1427965240_p1,residential,service,宜悦街,,,,False,False,False,False,0.0,-1.0,131.95343709728488,False,suspicious_grade_jump,False
312179,661367.607,3539222.616,1427849165_000001,1427849172_000001,1427849165,1427849172,steps,footway,,,,,False,False,False,True,0.0,-1.0,57.15569083275864,False,suspicious_grade_jump,False
312563,661518.208,3540436.155,1427905500_000001,1427905501_000001,1427905500,1427905501,service,service,,,,,False,False,False,False,-1.0,0.0,89.66248427603973,False,suspicious_grade_jump,False
312563,661518.208,3540436.155,1427905500_000001,1427905501_000025,1427905500,1427905501,service,service,,,,,False,False,False,False,-1.0,0.0,88.9518716132839,False,suspicious_grade_jump,False
312565,661567.591,3540485.617,1427905500_000002,1427905501_000011,1427905500,1427905501,service,service,,,,,False,False,False,False,-1.0,0.0,98.12765079373382,False,suspicious_grade_jump,False
312565,661567.591,3540485.617,1427905500_000002,1427905501_000012,1427905500,1427905501,service,service,,,,,False,False,False,False,-1.0,0.0,81.86759120557163,False,suspicious_grade_jump,False
312746,661213.81,3539800.273,1427965240_p1_000002,1427965246_000020,1427965240_p1,1427965246,service,footway,,,,,False,False,False,False,-1.0,0.0,137.42763572895655,False,suspicious_grade_jump,False
312746,661213.81,3539800.273,1427965240_p1_000003,1427965246_000021,1427965240_p1,1427965246,service,footway,,,,,False,False,False,False,-1.0,0.0,180.0,False,suspicious_grade_jump,False
312747,661212.488,3539794.242,1427965240_p1_000003,1427965246_000021,1427965240_p1,1427965246,service,footway,,,,,False,False,False,False,-1.0,0.0,180.0,False,suspicious_grade_jump,False
312747,661212.488,3539794.242,1427965240_p1_000003,1427965246_000022,1427965240_p1,1427965246,service,footway,,,,,False,False,False,False,-1.0,0.0,103.73381876701804,False,suspicious_grade_jump,False
312747,661212.488,3539794.242,1427965240_p2_000001,1427965246_000021,1427965240_p2,1427965246,service,footway,,,,,False,False,False,False,-1.0,0.0,48.11984095200002,False,suspicious_grade_jump,False
312747,661212.488,3539794.242,1427965240_p2_000036,1427965246_000021,1427965240_p2,1427965246,service,footway,,,,,False,False,False,False,-1.0,0.0,103.73381876701804,False,suspicious_grade_jump,False
312747,661212.488,3539794.242,1427965240_p2_000036,1427965246_000022,1427965240_p2,1427965246,service,footway,,,,,False,False,False,False,-1.0,0.0,180.0,False,suspicious_grade_jump,False
312760,661163.784,3539594.124,1427965240_p2_000013,1427965241_000006,1427965240_p2,1427965241,service,service,,,,,False,False,False,False,-1.0,0.0,118.0997098291118,False,suspicious_grade_jump,False
312765,661127.576,3539628.185,1427965240_p2_000018,1427965243_000001,1427965240_p2,1427965243,service,service,,,,,False,False,False,False,-1.0,0.0,91.49199820504636,False,suspicious_grade_jump,False
312765,661127.576,3539628.185,1427965240_p2_000019,1427965243_000001,1427965240_p2,1427965243,service,service,,,,,False,False,False,False,-1.0,0.0,88.51734178438895,False,suspicious_grade_jump,False
312766,661101.577,3539664.602,1427965240_p2_000019,1427965242_000001,1427965240_p2,1427965242,service,service,,,,,False,False,False,False,-1.0,0.0,90.1232719396642,False,suspicious_grade_jump,False
312766,661101.577,3539664.602,1427965240_p2_000020,1427965242_000001,1427965240_p2,1427965242,service,service,,,,,False,False,False,False,-1.0,0.0,89.85865336621218,False,suspicious_grade_jump,False
312768,661065.535,3539715.121,1427965240_p2_000021,1427965244_000001,1427965240_p2,1427965244,service,service,,,,,False,False,False,False,-1.0,0.0,92.84663223914474,False,suspicious_grade_jump,False
312777,661139.158,3539756.181,1427965240_p2_000030,1427965246_000028,1427965240_p2,1427965246,service,footway,,,,,False,False,False,False,-1.0,0.0,163.09480884592364,False,suspicious_grade_jump,False
312777,661139.158,3539756.181,1427965240_p2_000031,1427965246_000027,1427965240_p2,1427965246,service,footway,,,,,False,False,False,False,-1.0,0.0,180.0,False,suspicious_grade_jump,False
312778,661167.165,3539776.428,1427965240_p2_000031,1427965246_000027,1427965240_p2,1427965246,service,footway,,,,,False,False,False,False,-1.0,0.0,180.0,False,suspicious_grade_jump,False
312778,661167.165,3539776.428,1427965240_p2_000032,1427965246_000026,1427965240_p2,1427965246,service,footway,,,,,False,False,False,False,-1.0,0.0,180.0,False,suspicious_grade_jump,False
312779,661195.172,3539796.675,1427965240_p2_000032,1427965246_000026,1427965240_p2,1427965246,service,footway,,,,,False,False,False,False,-1.0,0.0,180.0,False,suspicious_grade_jump,False
312779,661195.172,3539796.675,1427965240_p2_000033,1427965246_000025,1427965240_p2,1427965246,service,footway,,,,,False,False,False,False,-1.0,0.0,180.0,False,suspicious_grade_jump,False
312780,661198.864,3539797.498,1427965240_p2_000033,1427965246_000025,1427965240_p2,1427965246,service,footway,,,,,False,False,False,False,-1.0,0.0,180.0,False,suspicious_grade_jump,False
312780,661198.864,3539797.498,1427965240_p2_000034,1427965246_000024,1427965240_p2,1427965246,service,footway,,,,,False,False,False,False,-1.0,0.0,180.0,False,suspicious_grade_jump,False
312781,661203.459,3539797.404,1427965240_p2_000034,1427965246_000024,1427965240_p2,1427965246,service,footway,,,,,False,False,False,False,-1.0,0.0,180.0,False,suspicious_grade_jump,False
312781,661203.459,3539797.404,1427965240_p2_000035,1427965246_000023,1427965240_p2,1427965246,service,footway,,,,,False,False,False,False,-1.0,0.0,179.99999914622634,False,suspicious_grade_jump,False
312782,661208.058,3539796.412,1427965240_p2_000035,1427965246_000023,1427965240_p2,1427965246,service,footway,,,,,False,False,False,False,-1.0,0.0,179.99999914622634,False,suspicious_grade_jump,False
312782,661208.058,3539796.412,1427965240_p2_000036,1427965246_000022,1427965240_p2,1427965246,service,footway,,,,,False,False,False,False,-1.0,0.0,180.0,False,suspicious_grade_jump,False
312877,660840.7,3540079.605,1427969489_p2_000010,1427969491_000004,1427969489_p2,1427969491,living_street,living_street,,,,,False,False,False,False,0.0,-1.0,82.10951550110104,False,suspicious_grade_jump,False
312877,660840.7,3540079.605,1427969489_p2_000011,1427969491_000004,1427969489_p2,1427969491,living_street,living_street,,,,,False,False,False,False,0.0,-1.0,97.88818977594839,False,suspicious_grade_jump,False
312883,660938.151,3540071.87,1427969489_p2_000016,1427969490_000001,1427969489_p2,1427969490,living_street,living_street,,,,,False,False,False,False,0.0,-1.0,83.32594303099017,False,suspicious_grade_jump,False
312883,660938.151,3540071.87,1427969489_p2_000017,1427969490_000001,1427969489_p2,1427969490,living_street,living_street,,,,,False,False,False,False,0.0,-1.0,96.6673414187116,False,suspicious_grade_jump,False
312887,660929.297,3540176.733,1427969489_p2_000020,1427969491_000001,1427969489_p2,1427969491,living_street,living_street,,,,,False,False,False,False,0.0,-1.0,99.54205038748127,False,suspicious_grade_jump,False
312887,660929.297,3540176.733,1427969489_p2_000021,1427969491_000001,1427969489_p2,1427969491,living_street,living_street,,,,,False,False,False,False,0.0,-1.0,80.44887839807124,False,suspicious_grade_jump,False
312973,669795.283,3538184.41,1428199220_000009,1428199227_000008,1428199220,1428199227,service,service,,,,,False,False,False,False,0.0,-1.0,50.8935721577084,False,suspicious_grade_jump,False
312973,669795.283,3538184.41,1428199220_000010,1428199227_000008,1428199220,1428199227,service,service,,,,,False,False,False,False,0.0,-1.0,129.0196811873006,False,suspicious_grade_jump,False
312976,669775.936,3538214.319,1428199220_000012,1428199227_000001,1428199220,1428199227,service,service,,,,,False,False,False,False,0.0,-1.0,121.88892348190672,False,suspicious_grade_jump,False
312976,669775.936,3538214.319,1428199220_000013,1428199227_000001,1428199220,1428199227,service,service,,,,,False,False,False,False,0.0,-1.0,75.35606570057257,False,suspicious_grade_jump,False
313439,669886.808,3539748.599,1430167536_000001,1430167538_000001,1430167536,1430167538,service,service,,,,,False,False,False,False,0.0,-1.0,85.96360499699846,False,suspicious_grade_jump,False
313439,669886.808,3539748.599,1430167538_000001,1430167540_000001,1430167538,1430167540,service,service,,,,,False,False,False,False,-1.0,0.0,91.74242893524206,False,suspicious_grade_jump,False
313440,669879.299,3539740.257,1430167537_000001,1430167538_000001,1430167537,1430167538,service,service,,,,,False,False,False,False,0.0,-1.0,93.00717954129306,False,suspicious_grade_jump,False
313440,669879.299,3539740.257,1430167537_000001,1430167538_000002,1430167537,1430167538,service,service,,,,,False,False,False,False,0.0,-1.0,86.94358317063877,False,suspicious_grade_jump,False
313445,669974.158,3539628.52,1430167538_000006,1430167544_000004,1430167538,1430167544,service,service,,,,,False,False,False,False,-1.0,0.0,106.97159124479039,False,suspicious_grade_jump,False
313445,669974.158,3539628.52,1430167538_000006,1430167544_000005,1430167538,1430167544,service,service,,,,,False,False,False,False,-1.0,0.0,104.86148257234798,False,suspicious_grade_jump,False
313448,669979.281,3539639.329,1430167539_000003,1430167544_000003,1430167539,1430167544,service,service,,,,,False,False,False,False,-1.0,0.0,134.33585586864868,False,suspicious_grade_jump,False
313448,669979.281,3539639.329,1430167539_000003,1430167544_000004,1430167539,1430167544,service,service,,,,,False,False,False,False,-1.0,0.0,71.51101737869743,False,suspicious_grade_jump,False
313479,664148.177,3552340.454,1431072521_000001,1431072522_000001,1431072521,1431072522,footway,footway,,,,,False,True,False,False,0.0,1.0,88.56981628410358,False,suspicious_grade_jump,False
313489,663749.361,3553069.894,1431072523_000002,1431072524_000001,1431072523,1431072524,footway,footway,,,,,False,True,False,False,0.0,1.0,85.46511226918128,False,suspicious_grade_jump,False
313634,662898.441,3530703.75,1431434854_000001,1431434855_000001,1431434854,1431434855,residential,residential,,,,,True,False,False,False,1.0,0.0,94.40385003718364,False,suspicious_grade_jump,False
313634,662898.441,3530703.75,1431434854_000001,1431434859_000001,1431434854,1431434859,residential,residential,,,,,True,False,False,False,1.0,0.0,84.2939166435981,False,suspicious_grade_jump,False
314674,668957.75,3543368.474,1436529499_000012,1437053351_000001,1436529499,1437053351,footway,service,,,,,False,False,False,False,0.0,-1.0,89.72098979298536,False,suspicious_grade_jump,False
314674,668957.75,3543368.474,1436529499_000012,1437053351_000002,1436529499,1437053351,footway,service,,,,,False,False,False,False,0.0,-1.0,90.24202779508023,False,suspicious_grade_jump,False
314674,668957.75,3543368.474,1436529499_000013,1437053351_000001,1436529499,1437053351,footway,service,,,,,False,False,False,False,0.0,-1.0,90.27481252338589,False,suspicious_grade_jump,False
314674,668957.75,3543368.474,1436529499_000013,1437053351_000002,1436529499,1437053351,footway,service,,,,,False,False,False,False,0.0,-1.0,89.76216988854853,False,suspicious_grade_jump,False
314844,679753.79,3533127.483,1441889337_000005,1441889355_000006,1441889337,1441889355,residential,footway,,,,,False,True,False,False,0.0,1.0,98.59876122038297,False,suspicious_grade_jump,False
314844,679753.79,3533127.483,1441889337_000006,1441889355_000006,1441889337,1441889355,residential,footway,,,,,False,True,False,False,0.0,1.0,96.22061905814462,False,suspicious_grade_jump,False
314944,679681.519,3533068.391,1441889351_000003,1441889352_000004,1441889351,1441889352,footway,footway,,,,,False,False,False,False,-1.0,0.0,68.68175094325773,False,suspicious_grade_jump,False
315181,668800.405,3550142.167,1443715933_000004,1443715934_000001,1443715933,1443715934,footway,footway,,,,,False,False,False,False,-1.0,0.0,105.20095527699476,False,suspicious_grade_jump,False
315181,668800.405,3550142.167,1443715933_000005,1443715934_000001,1443715933,1443715934,footway,footway,,,,,False,False,False,False,-1.0,0.0,74.82144996928692,False,suspicious_grade_jump,False
315314,667744.951,3544467.975,1444119525_000001,1444119531_000001,1444119525,1444119531,steps,footway,,,,,False,False,True,False,-1.0,-2.0,89.81212185542996,False,suspicious_grade_jump,False
315314,667744.951,3544467.975,1444119527_000003,1444119531_000001,1444119527,1444119531,steps,footway,,,,,False,False,True,False,0.0,-2.0,90.18393365651264,False,suspicious_grade_jump,False
315317,667747.774,3544477.248,1444119526_000001,1444119527_000001,1444119526,1444119527,steps,steps,,,,,False,False,True,True,-1.0,0.0,90.77858170238362,False,suspicious_grade_jump,False
315329,667731.111,3544468.479,1444119531_000002,1444119532_000029,1444119531,1444119532,footway,footway,,,,,False,False,False,False,-2.0,0.0,89.21816976417207,False,suspicious_grade_jump,False
315329,667731.111,3544468.479,1444119531_000002,1444119532_000030,1444119531,1444119532,footway,footway,,,,,False,False,False,False,-2.0,0.0,90.74297629464215,False,suspicious_grade_jump,False
315892,668219.71,3545358.32,1447076785_000001,1447076786_000001,1447076785,1447076786,service,service,,,,,False,False,False,False,-1.0,0.0,89.35697419143285,False,suspicious_grade_jump,False
